timestamp,timestamp_iso,temperature,temp_min_predicted,temp_max_predicted,pressure,humidity,wind_speed,rain_1h_predicted,cloud_cover,weather_description
1507899600,2017-10-13 13:00:00 +0000 UTC,70.7,68.0,71.6,1022,94,3,,0,Mist
1507903200,2017-10-13 14:00:00 +0000 UTC,71.42000000000006,69.8,73.4,1023,77,2,,90,Mist
1507906800,2017-10-13 15:00:00 +0000 UTC,73.76000000000008,73.4,75.2,1024,77,2,,90,Mist
1507910400,2017-10-13 16:00:00 +0000 UTC,75.52400000000002,71.6,78.8,1024,94,3,,90,Mist
1507914000,2017-10-13 17:00:00 +0000 UTC,76.11800000000008,73.4,78.8,1024,88,1,,90,Mist
1507917600,2017-10-13 18:00:00 +0000 UTC,77.81000000000009,73.4,84.2,1023,74,1,,90,Mist
1507921200,2017-10-13 19:00:00 +0000 UTC,79.7,77.0,82.4,1022,74,3,,75,Clouds
1507924800,2017-10-13 20:00:00 +0000 UTC,80.942,78.8,82.4,1022,58,2,,75,Clouds
1507928400,2017-10-13 21:00:00 +0000 UTC,81.734,78.8,84.2,1022,74,2,,75,Clouds
1507932000,2017-10-13 22:00:00 +0000 UTC,81.75200000000008,78.8,84.2,1022,74,2,,75,Clouds
1507935600,2017-10-13 23:00:00 +0000 UTC,80.43800000000005,77.0,84.2,1022,83,2,,40,Clouds
1507939200,2017-10-14 00:00:00 +0000 UTC,77.9,75.2,80.6,1021,69,2,,1,Clear
1507942800,2017-10-14 01:00:00 +0000 UTC,78.35360000000001,78.35360000000001,78.35360000000001,1000,55,2,,36,Clouds
1507946400,2017-10-14 02:00:00 +0000 UTC,73.25600000000003,69.8,75.2,1023,83,5,,40,Clouds
1507950000,2017-10-14 03:00:00 +0000 UTC,72.392,71.6,73.4,1024,83,2,,90,Clouds
1507953600,2017-10-14 04:00:00 +0000 UTC,71.96000000000008,69.8,73.4,1024,88,2,,90,Clouds
1507957200,2017-10-14 05:00:00 +0000 UTC,71.6,69.8,73.4,1024,88,2,,90,Clouds
1507960800,2017-10-14 06:00:00 +0000 UTC,71.22200000000004,69.8,73.4,1024,100,3,,90,Clouds
1507964400,2017-10-14 07:00:00 +0000 UTC,71.20400000000005,69.8,73.4,1024,83,1,,90,Clouds
1507968000,2017-10-14 08:00:00 +0000 UTC,70.592,69.8,71.6,1024,83,2,,90,Clouds
1507971600,2017-10-14 09:00:00 +0000 UTC,70.39400000000008,69.8,71.6,1023,83,2,,90,Clouds
1507975200,2017-10-14 10:00:00 +0000 UTC,69.60200000000007,68.0,71.6,1024,88,2,,90,Clouds
1507978800,2017-10-14 11:00:00 +0000 UTC,69.44000000000003,68.0,71.6,1025,82,2,,90,Clouds
1507982400,2017-10-14 12:00:00 +0000 UTC,68.97200000000004,66.2,71.6,1025,88,4,,90,Clouds
1507986000,2017-10-14 13:00:00 +0000 UTC,68.97200000000004,66.2,71.6,1025,88,1,,90,Clouds
1507989600,2017-10-14 14:00:00 +0000 UTC,69.08000000000004,68.0,69.8,1025,94,3,,90,Clouds
1507993200,2017-10-14 15:00:00 +0000 UTC,69.44000000000003,68.0,69.8,1026,83,2,,90,Clouds
1507996800,2017-10-14 16:00:00 +0000 UTC,69.8,69.8,69.8,1026,77,2,,90,Clouds
1508000400,2017-10-14 17:00:00 +0000 UTC,70.7,69.8,71.6,1026,100,2,,90,Clouds
1508004000,2017-10-14 18:00:00 +0000 UTC,71.6,69.8,73.4,1025,83,2,,90,Clouds
1508007600,2017-10-14 19:00:00 +0000 UTC,71.6,71.6,71.6,1023,88,2,,90,Clouds
1508011200,2017-10-14 20:00:00 +0000 UTC,72.75200000000008,71.6,73.4,1023,94,1,,90,Clouds
1508014800,2017-10-14 21:00:00 +0000 UTC,73.94000000000003,73.4,75.2,1022,64,1,,75,Clouds
1508018400,2017-10-14 22:00:00 +0000 UTC,73.4,73.4,73.4,1022,73,1,,40,Clouds
1508022000,2017-10-14 23:00:00 +0000 UTC,72.87800000000007,71.6,73.4,1022,78,2,,75,Clouds
1508025600,2017-10-15 00:00:00 +0000 UTC,70.77200000000003,69.8,71.6,1022,83,1,,40,Clouds
