user_id,start_hub,start_latitude,start_longitude,end_hub,end_latitude,end_longitude,total_distance,total_cost,start_time_iso,end_time_iso
408983,IRWIN & EASTSIDE BELTLINE ,33.7576,-84.36460167,HISTORIC FOURTH WARD PARK,33.77081,-84.36552,1.27,0.0,2017-09-27 20:33:00,2017-09-27 20:41:00
497244,GSU ARTS & HUMANITIES BLDG,33.75402333,-84.38655,MARTA - MIDTOWN  (NORTH),33.781535,-84.38610833,2.1,0.0,2017-09-27 20:34:00,2017-09-27 20:53:00
528206,GEORGIA TECH -BOBBY DODD STADIUM,33.77162667,-84.39202333,GEORGIA TECH - CLOUGH BUILDING,33.77529667,-84.39616667,0.57,0.0,2017-09-27 20:49:00,2017-09-27 21:12:00
528206,GEORGIA TECH -BOBBY DODD STADIUM,33.77169333,-84.39191,GEORGIA TECH - CLOUGH BUILDING,33.77531,-84.39618333,0.61,0.0,2017-09-27 20:50:00,2017-09-27 21:13:00
528206,,33.77147833,-84.39201333,Relay HQ,33.7375,-84.40901,5.66,0.0,2017-09-27 20:51:00,2017-09-28 09:36:00
528206,,33.770495,-84.39297667,GEORGIA TECH - CLOUGH BUILDING,33.775285,-84.39620333,0.66,0.0,2017-09-27 20:51:00,2017-09-27 21:13:00
528206,GEORGIA TECH -BOBBY DODD STADIUM,33.771255,-84.39218333,GEORGIA TECH - CLOUGH BUILDING,33.77532667,-84.39615,0.64,0.0,2017-09-27 20:52:00,2017-09-27 21:12:00
528206,GEORGIA TECH -BOBBY DODD STADIUM,33.77156333,-84.39281333,GEORGIA TECH - CLOUGH BUILDING,33.77527833,-84.39610833,0.74,0.0,2017-09-27 20:53:00,2017-09-27 21:11:00
428395,,33.787825,-84.38762333,CENTRAL PARK,33.76839333,-84.37771667,2.1,-1.0,2017-09-27 20:53:00,2017-09-27 21:16:00
528206,GEORGIA TECH -BOBBY DODD STADIUM,33.77116833,-84.39224,GEORGIA TECH -BOBBY DODD STADIUM,33.77152167,-84.392035,0.03,0.0,2017-09-27 20:54:00,2017-09-27 20:54:00
344736,NELSON ST BRIDGE,33.752335,-84.397895,PARK & MEMORIAL,33.74653333,-84.36961167,1.95,0.0,2017-09-27 21:07:00,2017-09-27 21:21:00
344718,NELSON ST BRIDGE,33.75227167,-84.397845,PARK & MEMORIAL,33.74650167,-84.36961167,1.94,0.0,2017-09-27 21:07:00,2017-09-27 21:21:00
548455,MARTA - INMAN PARK ,33.75736167,-84.353905,INMAN PARK VILLAGE,33.761895,-84.35990833,0.7,0.0,2017-09-27 21:11:00,2017-09-27 21:20:00
538922,GEORGIA TECH - CLOUGH BUILDING,33.77526,-84.39623833,CENTRAL PARK,33.76839167,-84.37770333,1.54,0.0,2017-09-27 21:12:00,2017-09-27 21:23:00
548312,,33.75603833,-84.39073167,,33.73904667,-84.37349833,2.89,6.95,2017-09-27 21:12:00,2017-09-27 21:44:00
548455,MARTA - INMAN PARK ,33.75741833,-84.35389667,INMAN PARK VILLAGE,33.76188167,-84.35995,0.71,1.05,2017-09-27 21:13:00,2017-09-27 21:20:00
548455,MARTA - INMAN PARK ,33.75738,-84.35389333,INMAN PARK VILLAGE,33.76192667,-84.35992833,0.71,0.9,2017-09-27 21:14:00,2017-09-27 21:19:00
541963,WALTON SPRING PARK,33.75948167,-84.38960167,GEORGIA TECH -BOBBY DODD STADIUM,33.77150667,-84.39195333,1.1,0.0,2017-09-27 21:15:00,2017-09-27 21:31:00
541961,WALTON SPRING PARK,33.75950833,-84.38874,GEORGIA TECH -BOBBY DODD STADIUM,33.77142333,-84.391935,1.11,0.0,2017-09-27 21:15:00,2017-09-27 21:31:00
489680,JACKSON & CHAMBERLAIN,33.75397333,-84.37410167,MARTA - MIDTOWN  (NORTH),33.78154667,-84.386145,3.73,0.0,2017-09-27 21:17:00,2017-09-27 21:43:00
335112,MARTA - KING MEMORIAL ,33.75007833,-84.37594333,JACKSON STREET BRIDGE,33.75949333,-84.37416333,0.77,0.0,2017-09-27 21:17:00,2017-09-27 21:24:00
354870,MARTA - KING MEMORIAL ,33.75008333,-84.376165,PARK & MEMORIAL,33.74649167,-84.36953333,1.36,0.0,2017-09-27 21:18:00,2017-09-27 21:35:00
501977,,33.780945,-84.38655,HARDY IVY PARK,33.76281,-84.38733833,1.55,-1.0,2017-09-27 21:25:00,2017-09-27 21:39:00
347010,CENTRAL PARK,33.768495,-84.37771,5TH & ARGONNE,33.77556167,-84.37769167,0.5,0.0,2017-09-27 21:30:00,2017-09-27 21:34:00
510180,GSU ARTS & HUMANITIES BLDG,33.75427333,-84.38623833,5TH & ARGONNE,33.77554833,-84.377695,1.96,0.0,2017-09-27 21:32:00,2017-09-27 21:54:00
528206,CENTENNIAL OLYMPIC PARK,33.76044333,-84.39475,CENTENNIAL OLYMPIC PARK,33.760535,-84.39459,0.02,0.0,2017-09-27 21:34:00,2017-09-27 21:35:00
544225,CENTENNIAL OLYMPIC PARK,33.76013,-84.394545,14TH & HOWELL MILL,33.78582667,-84.41089167,2.21,0.0,2017-09-27 21:35:00,2017-09-27 21:53:00
528206,CENTENNIAL OLYMPIC PARK,33.760535,-84.39459,Relay HQ,33.73748,-84.409025,4.55,0.0,2017-09-27 21:36:00,2017-09-28 09:35:00
528206,CENTENNIAL OLYMPIC PARK,33.76036167,-84.39486667,Relay HQ,33.73744167,-84.40899,3.3,0.0,2017-09-27 21:37:00,2017-09-28 09:35:00
349100,MARTA - INMAN PARK ,33.75735167,-84.35382667,INMAN PARK VILLAGE,33.761855,-84.35995,0.73,0.0,2017-09-27 21:37:00,2017-09-27 21:42:00
528206,CENTENNIAL OLYMPIC PARK,33.76009667,-84.394595,Relay HQ,33.73739833,-84.40903333,4.35,0.0,2017-09-27 21:38:00,2017-09-28 08:35:00
311744,CENTENNIAL OLYMPIC PARK,33.76042333,-84.39464333,JUNIPER & 14TH ST,33.78631833,-84.38225,2.42,4.14,2017-09-27 21:39:00,2017-09-27 22:09:00
528206,CENTENNIAL OLYMPIC PARK,33.76037,-84.39466167,CENTENNIAL OLYMPIC PARK,33.76037167,-84.39466833,0.0,0.0,2017-09-27 21:39:00,2017-09-27 21:40:00
548475,CENTENNIAL OLYMPIC PARK,33.76033833,-84.39465333,JUNIPER & 14TH ST,33.78619833,-84.3821,2.38,0.15,2017-09-27 21:39:00,2017-09-27 22:10:00
528206,CENTENNIAL OLYMPIC PARK,33.75998333,-84.39438,CENTENNIAL OLYMPIC PARK,33.76,-84.39446167,0.01,0.0,2017-09-27 21:40:00,2017-09-27 21:40:00
283664,,33.77269667,-84.36625167,MARTA - MIDTOWN  (NORTH),33.78156833,-84.386075,1.82,1.14,2017-09-27 21:41:00,2017-09-27 21:57:00
283664,,33.77249667,-84.366465,MARTA - MIDTOWN  (NORTH),33.78157167,-84.38601833,1.83,1.14,2017-09-27 21:42:00,2017-09-27 21:57:00
280012,,33.74893333,-84.42378333,GSU MARTA,33.75084667,-84.385985,2.8,0.0,2017-09-27 21:43:00,2017-09-27 22:04:00
381836,,33.75747167,-84.353965,LITTLE FIVE POINTS,33.764155,-84.350705,0.6,1.2,2017-09-27 21:43:00,2017-09-27 21:49:00
381836,MARTA - INMAN PARK ,33.75745,-84.3538,LITTLE FIVE POINTS,33.76415167,-84.35070667,0.61,0.9,2017-09-27 21:44:00,2017-09-27 21:49:00
494558,MARTA - MIDTOWN  (NORTH),33.78163,-84.38613333,OUTWRIGHT STATION,33.78172833,-84.37925333,3.61,0.0,2017-09-27 21:44:00,2017-09-27 22:16:00
548312,,33.73904667,-84.37350667,CHEROKEE & WOODWARD,33.74564167,-84.37331833,0.46,-0.1,2017-09-27 21:48:00,2017-09-27 21:53:00
548216,GEORGIA TECH - CLOUGH BUILDING,33.77531,-84.39618333,HOME PARK,33.78197667,-84.40438167,0.91,0.0,2017-09-27 21:51:00,2017-09-27 21:58:00
359424,,33.78112333,-84.38684833,5TH & ARGONNE,33.77554167,-84.37771333,1.0,-1.0,2017-09-27 21:56:00,2017-09-27 22:05:00
534974,MARTA - MIDTOWN  (NORTH),33.78124667,-84.38639667,5TH & ARGONNE,33.77557333,-84.37775,0.93,0.0,2017-09-27 21:56:00,2017-09-27 22:05:00
538140,GEORGIA TECH - CLOUGH BUILDING,33.77534333,-84.39611667,TECH PARKWAY,33.777465,-84.40770167,1.04,0.0,2017-09-27 22:14:00,2017-09-27 22:25:00
348234,OUTWRIGHT STATION,33.78172833,-84.37925333,STUDIOPLEX,33.75687667,-84.36653333,2.66,1.95,2017-09-27 22:18:00,2017-09-27 22:39:00
440626,TECH SQUARE ,33.77690167,-84.388835,GEORGIA TECH - CLOUGH BUILDING,33.77526333,-84.39627667,0.58,0.0,2017-09-27 22:28:00,2017-09-27 22:33:00
440378,TECH SQUARE ,33.77671667,-84.38924833,GEORGIA TECH - CLOUGH BUILDING,33.77528,-84.3963,0.58,0.0,2017-09-27 22:28:00,2017-09-27 22:33:00
417602,TECH SQUARE ,33.77700667,-84.38880167,GEORGIA TECH - CLOUGH BUILDING,33.77527167,-84.39631833,0.59,0.0,2017-09-27 22:29:00,2017-09-27 22:33:00
399129,,33.78302833,-84.385365,MARTA - MIDTOWN  (NORTH),33.78152,-84.386225,0.25,-1.0,2017-09-27 22:33:00,2017-09-27 22:35:00
464410,GSU ARTS & HUMANITIES BLDG,33.75418333,-84.38631333,MARTA - FIVE POINTS ,33.753515,-84.390745,0.31,0.0,2017-09-27 22:35:00,2017-09-27 22:40:00
500699,PIEDMONT &  AUBURN,33.75570667,-84.38213333,PEACHTREE CENTER MALL,33.75994333,-84.38604833,1.59,4.2,2017-09-27 22:39:00,2017-09-27 23:06:00
500699,,33.75576833,-84.38221833,PEACHTREE CENTER MALL,33.75983167,-84.38605833,1.54,0.0,2017-09-27 22:40:00,2017-09-27 23:07:00
548289,MARTA - NORTH AVE ,33.77220833,-84.387225,FAIRLIE-POPLAR DISTRICT,33.75564,-84.39121833,1.3,0.0,2017-09-27 22:43:00,2017-09-27 22:54:00
358024,GEORGIA TECH -BOBBY DODD STADIUM,33.77155833,-84.391985,GEORGIA TECH -BOBBY DODD STADIUM,33.77155667,-84.39197333,0.66,0.0,2017-09-27 22:54:00,2017-09-27 23:00:00
546482,, - , - ,, - , - ,0.0,0.0,2017-09-27 22:54:00,2017-09-27 22:54:00
546482,,33.77245167,-84.3868,5TH & ARGONNE,33.77558167,-84.37773333,0.8,-1.0,2017-09-27 22:54:00,2017-09-27 23:03:00
528420,MARTA - NORTH AVE ,33.77225667,-84.38692333,5TH & ARGONNE,33.77555,-84.37767333,0.8,0.0,2017-09-27 22:56:00,2017-09-27 23:04:00
414965,GRANT PARK ,33.73576667,-84.373525,MARTA - KING MEMORIAL ,33.75011167,-84.37603833,1.21,0.0,2017-09-27 22:57:00,2017-09-27 23:18:00
151316,CENTENNIAL OLYMPIC PARK,33.760535,-84.39488833,ATLANTA BICYCLE COALITION - VIRTUAL HUB,33.75251833,-84.35817333,2.62,0.0,2017-09-27 23:03:00,2017-09-27 23:21:00
358024,GEORGIA TECH -BOBBY DODD STADIUM,33.77155667,-84.39197333,TECH SQUARE ,33.77692833,-84.38911833,0.56,0.0,2017-09-27 23:10:00,2017-09-27 23:14:00
157613,,33.74810167,-84.391475,MARTA - FIVE POINTS ,33.75350833,-84.39084333,0.68,-1.0,2017-09-27 23:12:00,2017-09-27 23:18:00
384373,JUNIPER & 14TH ST,33.78634833,-84.38204333,FEDERAL RESERVE BANK OF ATLANTA,33.78325667,-84.38413833,0.48,0.0,2017-09-27 23:36:00,2017-09-27 23:41:00
384371,,33.786115,-84.382445,FEDERAL RESERVE BANK OF ATLANTA,33.78326167,-84.38433833,0.39,-1.0,2017-09-27 23:37:00,2017-09-27 23:41:00
280012,GSU MARTA,33.75109667,-84.38607167,GSU MARTA,33.75098833,-84.38593833,1.33,0.0,2017-09-27 23:50:00,2017-09-28 00:05:00
500699,PEACHTREE CENTER MALL,33.75994333,-84.38604833,PIEDMONT &  AUBURN,33.75572,-84.38218667,0.53,0.0,2017-09-27 23:56:00,2017-09-28 00:02:00
500699,PEACHTREE CENTER MALL,33.76004833,-84.38633833,PIEDMONT &  AUBURN,33.75574,-84.38216667,0.56,0.9,2017-09-27 23:56:00,2017-09-28 00:02:00
331942,MARTA - MIDTOWN  (NORTH),33.78146167,-84.38605667,,33.779235,-84.387135,0.63,2.0,2017-09-28 00:34:00,2017-09-28 00:45:00
399129,MARTA - MIDTOWN  (NORTH),33.78157,-84.38607,FEDERAL RESERVE BANK OF ATLANTA,33.78325167,-84.38441833,0.25,0.0,2017-09-28 00:40:00,2017-09-28 00:43:00
331942,,33.779255,-84.38760333,MARTA - MIDTOWN  (NORTH),33.78155667,-84.38619167,0.38,-1.0,2017-09-28 01:05:00,2017-09-28 01:10:00
489068,JUNIPER & 14TH ST,33.78646833,-84.38199333,TECH PARKWAY,33.77748667,-84.40770333,2.37,0.0,2017-09-28 01:32:00,2017-09-28 01:47:00
280012,,33.74693167,-84.42256333,,33.74693167,-84.42256333,4.96,0.0,2017-09-28 05:16:00,2017-09-28 06:46:00
473630,MARTA - GARNETT,33.74972167,-84.39484333,CITY HALL,33.74843167,-84.39091667,0.29,0.0,2017-09-28 06:53:00,2017-09-28 06:56:00
548668,JUNIPER & 14TH ST,33.78645167,-84.38187833,TECH SQUARE ,33.77691833,-84.38895,1.05,0.0,2017-09-28 06:56:00,2017-09-28 07:05:00
217855,STUDIOPLEX,33.75689833,-84.36657167,STUDIOPLEX,33.75682667,-84.36654333,0.01,0.0,2017-09-28 07:03:00,2017-09-28 07:03:00
489663,ATKINS PARK,33.77556333,-84.35316667,GEORGIA TECH - CLOUGH BUILDING,33.77527667,-84.39622167,3.23,0.0,2017-09-28 07:14:00,2017-09-28 07:35:00
345212,MARTA - KING MEMORIAL ,33.75004167,-84.37603,PEACHTREE CENTER MALL,33.75990167,-84.38605667,1.27,0.0,2017-09-28 07:15:00,2017-09-28 07:24:00
141820,GREENWOOD AVE BELTLINE,33.77681833,-84.36511167,GREENWOOD AVE BELTLINE,33.77673,-84.36516,0.65,0.0,2017-09-28 07:19:00,2017-09-28 08:08:00
482395,PARK & MEMORIAL,33.74657,-84.36971,MARTA - KING MEMORIAL ,33.75012167,-84.376045,0.65,0.0,2017-09-28 07:19:00,2017-09-28 07:24:00
344736,PARK & MEMORIAL,33.74652667,-84.36957167,GSU MARTA,33.75094,-84.38594333,1.34,0.0,2017-09-28 07:24:00,2017-09-28 07:35:00
344718,PARK & MEMORIAL,33.746575,-84.36953833,GSU MARTA,33.75092333,-84.38593667,1.33,0.0,2017-09-28 07:24:00,2017-09-28 07:35:00
217855,HIGHLAND - FREEDOM TRAIL, - , - ,HIGHLAND - FREEDOM TRAIL, - , - ,0.0,0.0,2017-09-28 07:24:00,2017-09-28 07:25:00
390965,GRANT PARK ,33.73586167,-84.37358667,SWEET AUBURN MARKET,33.75379,-84.38078833,1.6,0.0,2017-09-28 07:25:00,2017-09-28 07:38:00
388885,HISTORIC FOURTH WARD PARK,33.77087333,-84.36545,PIEDMONT PARK WEST,33.786395,-84.37794667,2.06,0.0,2017-09-28 07:30:00,2017-09-28 07:40:00
482579,TECH PARKWAY,33.77753333,-84.40773833,MARTA - ARTS CENTER ,33.78928,-84.38644167,2.15,0.0,2017-09-28 07:31:00,2017-09-28 07:52:00
337135,HOME PARK,33.78197167,-84.40439167,CENTENNIAL OLYMPIC PARK,33.76029167,-84.39481,1.77,0.0,2017-09-28 07:36:00,2017-09-28 07:50:00
484319,GEORGIA TECH -BOBBY DODD STADIUM,33.77153833,-84.39204667,GEORGIA TECH - CLOUGH BUILDING,33.77528333,-84.396225,0.53,0.0,2017-09-28 07:37:00,2017-09-28 07:41:00
482395,MARTA - NORTH AVE ,33.77234333,-84.387275,GEORGIA TECH - CLOUGH BUILDING,33.775255,-84.396285,0.85,0.0,2017-09-28 07:42:00,2017-09-28 07:48:00
134322,MARTA - MIDTOWN  (NORTH),33.78152,-84.38614167,TECH SQUARE ,33.77689167,-84.38894833,0.53,0.0,2017-09-28 07:47:00,2017-09-28 07:52:00
548684,GEORGIA TECH -BOBBY DODD STADIUM,33.77135333,-84.39200667,GEORGIA TECH - TRANSIT HUB,33.77271167,-84.39726333,0.35,0.0,2017-09-28 07:51:00,2017-09-28 07:56:00
496381,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77865,-84.40452167,GEORGIA TECH - CRC,33.77558,-84.40246,0.32,0.0,2017-09-28 07:54:00,2017-09-28 07:56:00
547405,INMAN PARK VILLAGE,33.76189333,-84.35994833,HISTORIC FOURTH WARD PARK,33.77080167,-84.36549167,0.98,0.0,2017-09-28 07:56:00,2017-09-28 08:03:00
538140,TECH PARKWAY,33.777485,-84.40768167,GEORGIA TECH - CRC,33.77555667,-84.40246833,0.54,0.0,2017-09-28 07:57:00,2017-09-28 08:02:00
154453,NELSON ST BRIDGE,33.75217333,-84.39786167,MARTA - GARNETT,33.74972167,-84.39485833,0.47,0.67,2017-09-28 08:01:00,2017-09-28 08:06:00
217855,HISTORIC FOURTH WARD PARK,33.77078333,-84.365465,JUNIPER & 14TH ST,33.78635167,-84.38214667,2.8,0.0,2017-09-28 08:08:00,2017-09-28 08:54:00
358024,TECH SQUARE ,33.77688667,-84.38917833,GEORGIA TECH -BOBBY DODD STADIUM,33.77156167,-84.39195,0.55,0.0,2017-09-28 08:08:00,2017-09-28 08:11:00
496189,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77871167,-84.40453167,GEORGIA TECH - CLOUGH BUILDING,33.77519167,-84.396265,0.69,0.0,2017-09-28 08:08:00,2017-09-28 08:13:00
396582,MARTA - MIDTOWN  (NORTH),33.78159833,-84.38613667,PIEDMONT PARK & EASTSIDE BELTLINE,33.78236667,-84.36983,15.07,0.0,2017-09-28 08:11:00,2017-09-28 09:33:00
548668,,33.77671833,-84.38947,JUNIPER & 14TH ST,33.78624,-84.38215667,1.06,-1.0,2017-09-28 08:13:00,2017-09-28 08:25:00
497349,RANDOLPH & EDGEWOOD,33.75450167,-84.36817167,MARTA - INMAN PARK ,33.75741333,-84.353905,0.87,0.0,2017-09-28 08:15:00,2017-09-28 08:22:00
344005,HISTORIC FOURTH WARD PARK,33.77084167,-84.365405,PIEDMONT PARK & EASTSIDE BELTLINE,33.78231667,-84.36982167,1.46,0.0,2017-09-28 08:16:00,2017-09-28 08:30:00
157613,FAIRLIE-POPLAR DISTRICT,33.75574667,-84.39102,CITY HALL,33.74836833,-84.39101,0.81,0.0,2017-09-28 08:19:00,2017-09-28 08:26:00
358024,GEORGIA TECH -BOBBY DODD STADIUM,33.77157,-84.39195,MARTA - ARTS CENTER ,33.78936333,-84.38663833,1.64,0.0,2017-09-28 08:21:00,2017-09-28 08:30:00
144233,,33.75747833,-84.38737833,FAIRLIE-POPLAR DISTRICT,33.75566667,-84.39116,0.3,-0.6,2017-09-28 08:34:00,2017-09-28 08:37:00
342362,PIEDMONT PARK WEST,33.78634,-84.37792167,PIEDMONT PARK & EASTSIDE BELTLINE,33.78234833,-84.36983167,2.53,0.0,2017-09-28 08:40:00,2017-09-28 09:10:00
489068,HOME PARK,33.78192,-84.40448167,JUNIPER & 14TH ST,33.78624667,-84.38218,1.58,0.0,2017-09-28 08:40:00,2017-09-28 08:54:00
548709,EDGEWOOD & EASTSIDE BELTLINE,33.75430833,-84.36535333,IRWIN & EASTSIDE BELTLINE ,33.75758,-84.36471,6.19,1.8,2017-09-28 08:43:00,2017-09-28 09:24:00
548709,EDGEWOOD & EASTSIDE BELTLINE,33.75431167,-84.36533833,IRWIN & EASTSIDE BELTLINE ,33.757595,-84.364725,6.01,6.3,2017-09-28 08:43:00,2017-09-28 09:24:00
528500,MARTA - INMAN PARK ,33.75737833,-84.35393333,KING OF POPS,33.76368167,-84.35889,0.65,0.0,2017-09-28 08:47:00,2017-09-28 08:51:00
387926,14TH & HOWELL MILL,33.78617667,-84.41097,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77871,-84.40447333,0.98,0.0,2017-09-28 08:48:00,2017-09-28 09:04:00
538140,GEORGIA TECH - CRC,33.77561833,-84.40268333,TECH PARKWAY,33.777465,-84.40763333,0.52,0.0,2017-09-28 08:54:00,2017-09-28 08:58:00
387666,STATE & 11TH,33.783315,-84.39890833,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77867,-84.40453333,0.59,0.0,2017-09-28 08:57:00,2017-09-28 09:04:00
350341,GORDON-WHITE PARK,33.738865,-84.43170333,GEORGIA TECH - CRC,33.77556333,-84.40245667,4.61,0.0,2017-09-28 08:58:00,2017-09-28 09:23:00
484319,GEORGIA TECH - CLOUGH BUILDING,33.775265,-84.39620333,GEORGIA TECH -BOBBY DODD STADIUM,33.77153833,-84.391995,0.55,0.0,2017-09-28 08:59:00,2017-09-28 09:03:00
344718,,33.75151833,-84.38612167,PARK & MEMORIAL,33.74649833,-84.36961,1.28,-1.0,2017-09-28 09:00:00,2017-09-28 09:11:00
232909,,33.78262,-84.35446167,MARTA - MIDTOWN  (NORTH),33.78156167,-84.38606833,1.87,2.14,2017-09-28 09:01:00,2017-09-28 09:16:00
497647,GEORGIA TECH -BOBBY DODD STADIUM,33.77144833,-84.39205,GEORGIA TECH - CRC,33.775545,-84.40243667,0.84,0.0,2017-09-28 09:09:00,2017-09-28 09:15:00
134009,,33.75304833,-84.39121167,MARTA - PEACHTREE CENTER ,33.75794,-84.387815,0.47,0.07,2017-09-28 09:12:00,2017-09-28 09:20:00
538187,TECH PARKWAY,33.77750333,-84.40765,GEORGIA TECH - CRC,33.77554333,-84.40246833,0.52,0.0,2017-09-28 09:13:00,2017-09-28 09:19:00
506609,MARTA - MIDTOWN  (NORTH),33.78147333,-84.3863,GEORGIA TECH - CLOUGH BUILDING,33.77528833,-84.39620167,1.01,0.0,2017-09-28 09:14:00,2017-09-28 09:23:00
500699,PIEDMONT &  AUBURN,33.755745,-84.38220667,GSU MARTA,33.75085833,-84.38584,0.43,0.0,2017-09-28 09:18:00,2017-09-28 09:23:00
525227,GEORGIA TECH - CRC,33.77554333,-84.40246833,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77865667,-84.40456167,0.34,0.0,2017-09-28 09:21:00,2017-09-28 09:24:00
369893,5TH & ARGONNE,33.77561333,-84.37769333,JUNIPER & 14TH ST,33.786445,-84.38211,1.16,0.0,2017-09-28 09:25:00,2017-09-28 09:35:00
464410,MARTA - FIVE POINTS ,33.75363333,-84.39077833,GSU ARTS & HUMANITIES BLDG,33.75419167,-84.386305,0.32,0.0,2017-09-28 09:29:00,2017-09-28 09:34:00
547899,JACKSON & CHAMBERLAIN,33.75376667,-84.37409333,CENTENNIAL OLYMPIC PARK,33.76034167,-84.394605,1.77,0.0,2017-09-28 09:29:00,2017-09-28 09:46:00
330277,MARTA - INMAN PARK ,33.75744333,-84.35381333,HISTORIC FOURTH WARD PARK,33.77078667,-84.36545833,1.4,0.0,2017-09-28 09:30:00,2017-09-28 09:38:00
489125,KING OF POPS,33.763625,-84.35899167,TECH SQUARE ,33.77693167,-84.38892333,2.93,0.0,2017-09-28 09:35:00,2017-09-28 09:53:00
498182,GEORGIA TECH - TRANSIT HUB,33.77271667,-84.39725667,GEORGIA TECH - CLOUGH BUILDING,33.77526667,-84.39628,0.22,0.0,2017-09-28 09:47:00,2017-09-28 09:49:00
548766,IRWIN & EASTSIDE BELTLINE ,33.75752,-84.36472,IRWIN & EASTSIDE BELTLINE ,33.75758833,-84.36468167,3.92,6.0,2017-09-28 09:53:00,2017-09-28 11:00:00
497192,TECH PARKWAY,33.777475,-84.40758167,GEORGIA TECH - CLOUGH BUILDING,33.77522667,-84.396305,0.88,0.0,2017-09-28 09:54:00,2017-09-28 09:59:00
548763,IRWIN & EASTSIDE BELTLINE ,33.757465,-84.36472167,IRWIN & EASTSIDE BELTLINE ,33.75760167,-84.36470167,3.88,5.25,2017-09-28 09:56:00,2017-09-28 11:01:00
548765,IRWIN & EASTSIDE BELTLINE ,33.75757667,-84.36464167,IRWIN & EASTSIDE BELTLINE ,33.75757167,-84.36470167,3.91,5.25,2017-09-28 09:56:00,2017-09-28 11:01:00
548759,IRWIN & EASTSIDE BELTLINE ,33.75750333,-84.364645,IRWIN & EASTSIDE BELTLINE ,33.75761833,-84.36469833,3.76,5.25,2017-09-28 09:56:00,2017-09-28 11:01:00
548764,IRWIN & EASTSIDE BELTLINE ,33.75746333,-84.36470333,IRWIN & EASTSIDE BELTLINE ,33.757565,-84.36465833,3.9,5.4,2017-09-28 09:56:00,2017-09-28 11:02:00
548767,IRWIN & EASTSIDE BELTLINE ,33.75746667,-84.36472,IRWIN & EASTSIDE BELTLINE ,33.75758833,-84.36469,3.8,5.1,2017-09-28 09:57:00,2017-09-28 11:01:00
501977,HARDY IVY PARK,33.76276667,-84.38736167,GEORGIA TECH - CLOUGH BUILDING,33.77526667,-84.39627333,1.66,0.0,2017-09-28 10:07:00,2017-09-28 10:18:00
254717,PARK & MEMORIAL,33.74663833,-84.369605,CITY HALL,33.74834667,-84.39083833,1.39,0.0,2017-09-28 10:07:00,2017-09-28 10:20:00
465201,,33.78696,-84.38248833,PIEDMONT PARK WEST,33.78644833,-84.37789833,2.74,-1.0,2017-09-28 10:14:00,2017-09-28 10:37:00
151316,ATLANTA BICYCLE COALITION - VIRTUAL HUB,33.75250333,-84.35819167,GEORGIA TECH - CLOUGH BUILDING,33.77523,-84.39627167,4.66,0.0,2017-09-28 10:16:00,2017-09-28 10:41:00
548790,IRWIN & EASTSIDE BELTLINE ,33.75764,-84.36475333,IRWIN & EASTSIDE BELTLINE ,33.75759667,-84.364705,3.82,1.8,2017-09-28 10:24:00,2017-09-28 11:05:00
497647,GEORGIA TECH - CRC,33.77555667,-84.40242833,GEORGIA TECH -BOBBY DODD STADIUM,33.77144167,-84.39194333,0.81,0.0,2017-09-28 10:29:00,2017-09-28 10:34:00
217855,PIEDMONT PARK & EASTSIDE BELTLINE,33.782285,-84.36986667,HARDY IVY PARK,33.76307333,-84.38741333,3.76,0.0,2017-09-28 10:31:00,2017-09-28 11:28:00
525227,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77871667,-84.40455333,GEORGIA TECH - CRC,33.775575,-84.40247667,0.33,0.0,2017-09-28 10:44:00,2017-09-28 10:49:00
484319,GEORGIA TECH -BOBBY DODD STADIUM,33.77152333,-84.391885,GEORGIA TECH - CLOUGH BUILDING,33.775245,-84.39620667,0.55,0.0,2017-09-28 10:46:00,2017-09-28 10:49:00
421056,STATE & 11TH,33.783215,-84.39888667,TECH SQUARE ,33.77682,-84.389095,0.99,0.0,2017-09-28 10:50:00,2017-09-28 10:58:00
363193,GEORGIA TECH - WEST CAMPUS HOUSING ,33.77869167,-84.40456167,GEORGIA TECH - CLOUGH BUILDING,33.77524833,-84.39623833,0.66,0.0,2017-09-28 10:55:00,2017-09-28 11:00:00
529030,GEORGIA TECH - CLOUGH BUILDING,33.77522667,-84.396305,FEDERAL RESERVE BANK OF ATLANTA,33.78333667,-84.38460167,1.24,0.0,2017-09-28 10:58:00,2017-09-28 11:08:00
501743,PIEDMONT PARK & EASTSIDE BELTLINE,33.782385,-84.36984167,HISTORIC FOURTH WARD PARK,33.77081333,-84.36552833,1.7,0.0,2017-09-28 11:00:00,2017-09-28 11:32:00
454913,,33.75811667,-84.38828167,KING OF POPS,33.76381667,-84.35897833,2.68,-1.0,2017-09-28 11:00:00,2017-09-28 11:23:00
548216,HOME PARK,33.78195667,-84.40442333,GEORGIA TECH - CLOUGH BUILDING,33.77525833,-84.39623667,0.9,0.0,2017-09-28 11:10:00,2017-09-28 11:19:00
